0.00847568016329017 -0.0195335340834637 0.0645845994694302 -0.0510096368897891 0.0708241878785679 -0.0309013921083753 0.000896045591052822 0.0783666214853276
0.0284204323096428 -0.072434320684377 0.132944258447101 -0.105945980748442 0.144660106457031 -0.0636302971785968 0.000801380419069414 0.112861177835679
0.0552010878717785 -0.149360573626721 0.242375932202543 -0.195675170658397 0.258401324269601 -0.115032873236235 -0.00154198424489327 0.157003650674227
0.0786383610856145 -0.227733709683047 0.296357504539894 -0.243967867998977 0.348168117869007 -0.15753222723652 -0.00751600005711201 0.107048198062384
0.0995840920902109 -0.303918973725233 0.37223361427241 -0.311195218136573 0.44397606035962 -0.203448188879117 -0.0152949125339159 0.10746166521905
0.12188620000578 -0.383701846050104 0.472921804587083 -0.398362471589883 0.551856845221154 -0.254715623348125 -0.0228894865284506 0.0407049785489239
0.143364985619427 -0.459827429342153 0.608611740092889 -0.513211953812922 0.665231139813496 -0.308171881855004 -0.0301091796657553 0.0397834182709566
0.159947914837152 -0.536229239610337 0.69232647211866 -0.590310429524176 0.779431184026594 -0.364210493368002 -0.0422253508440121 0.00114002244301278
0.174806148776779 -0.605109452842059 0.745903923863666 -0.642296545106563 0.876776171195717 -0.412285324876035 -0.0534870671780532 0.0560182869637854
0.194280844830742 -0.680340067055185 0.804779127600392 -0.696754269873246 0.978885207281298 -0.461486860110143 -0.0620553208016287 -0.0608163523816932
0.212701583044917 -0.755722272673792 0.812371119056069 -0.710891843205541 1.06654206275738 -0.504774761362925 -0.0720329731499737 -0.0689594985161784
0.228563720931693 -0.816950449338202 0.84715924101049 -0.744652905619008 1.16724806449118 -0.552615604468311 -0.0787682371012442 -0.246399724585349
