INDEX_DATE,210102,210106,210108,210111,210112,210113,210114,210201,210204,210205,210209,210210,210211,210211,210212,210213,210214,210215,210216,210217,210218,210219,210221,210301,210302,210304,210317,210318,210319,210320,210321,210322,210323,210323,210324,210403,210406,210413,210414,210415,210416,210501,210502,210505,210506,210507,210604,210606,210703,210706,210802,210808,210905,210906,210909,210910,210911,210912,210913,210914,211007,211010,211011,211014,211016,211017,211018,211019,211020,211021,211022,211023,211024,211025,211025,211026,211026,211027,211028,211029,211030,211031,211101,211105,211106,211207,211210,211211,211301,211304,211305,211306,211404,211407,211408,211409,211501,211502,211504,211506,211507,211509,211510,211511,211601,211602,211603,211707,211709,211710,211713,211713,211714,211806,211807,211808,211809,211812,211813,211814,211815,211816,211901,211904,211905,212001,212005,212006,212008,212009,212010,212011,212011,212011,212012,212013,212015,212016,212017,212018,212019,212020,212021,212022,212023,212024,212025,212026,212027,212101,212106,212107,212107,212202,212207,212211,212214,212215,212217,212218,212219,212220,212222,212223,212223,212224,212225,212226,212227,212228,212360,212361,212399,212402,212402,212404,212405,212405,212408,212409,212504,212510,212511,212515,212516,212517,212518,212519,212520,212526,212527,212528,212529,212530,212531,212532,212533,212534,212535,212601,212603,212608,212609,212612,212709,212710,212712,212714,212715,212716,212717,212718,212719,212720,212722,212723,212724,212725,212726,212727,212728,212729,212730,212731,212732,212733,212734,212806,212806,212807,212808,212905,212910,212914,212917,212917,212918,212921,212922,212923,212924,212927,212928,212928,212930,212932,212933,212933,212934,212936,212937,212938,212939,212940,212941,212942,213001,213003,213004,213005,213005,213006,213007,220104,220106,220107,220111,220112,220113,220114,220115,220116,220117,220118,220119,220120,220121,220122,220123,220124,220125,220126,220127,220128,220205,220208,220209,220210,220211,220212,220213,220214,220301,220303,220304,220305,220310,220316,220317,220318,220319,220320,220321,220322,220323,220324,220325,220326,220327,220328,310102,310104,310106,310109,310110,310111,310112,310113,310114,310205,310207,310213,310214,310215,310216,310216,310217,310217,310217,310218,310219,310220,310221,310221,310222,310301,310302,310305,310306,310307,310309,310310,310313,310314,310315,310316,310401,310403,310405,310405,310406,310417,310418,310419,310420,310421,310422,310423,310424,310425,310426,310426,310427,310428,310428,310429,310429,310430,320108,320110,320112,320113,320115,320118,320119,320120,320121,320122,320123,320124,320125,320205,320206,320206,410105,410107,410108,410109,410110,410111,410112,410113,410114,410115,410201,410401,410402,410403,410405,410508,410509,410511,410512,410516,410517,410518,410602,410603,410605,410607,410610,410611,410614,410618,410619,410621,410622,410623,410625,410626,410627,410628,410629,410630,410631,410632,410633,410636,410637,410638,410639,410701,410703,410801,420101,420103,420201,420301,420404,420405,430101,430104,430108,430110,430112,430118,430119,430120,430122,430123,430127,430129,430132,430133,430134,430135,430136,430137,430138,430139,430140,430141,430142,430143,430203,430204,430206,430211,430215,430216,430222,430224,430226,430227,430228,430229,430230,430231,430232,430233,430234,430235,430236,430237,430304,430307,430311,430317,430320,430321,430323,430325,430326,430330,430331,430332,430333,430334,430335,430336,430337,430338,430339,430340,430341,430342,430344,430345,430346,430347,430348,430349,430350,430351,430352,430353,430354,430355,430356,430357,430358,430359,430360,430361,430362,430363,430405,430407,430409,430413,430414,430418,430419,430420,430422,430423,430424,430425,430503,430505,430505,430507,430509,430513,430515,430518,430519,430524,430525,430526,430527,430529,430530,430531,430533,430534,430535,430536,430537,430538,430539,430540,430541,430612,430613,430614,430617,430618,430619,430621,430622,430623,430624,430625,430626,440101,440104,440105,440112,440113,440114,440116,440117,440118,440120,440121,440121,440122,440123,440125,440126,440127,440128,440129,440130,440131,440132,440202,440204,440208,440218,440220,440224,440226,440227,440229,440230,440231,440232,440233,440234,440235,440236,440237,440239,440240,440241,440244,440246,440247,440248,440249,440250,440251,440252,440254,440255,440256,440257,440258,440301,440401,440402,440403,440405,440406,440407,440408,440409,510101,510104,510106,510108,510109,510113,510117,510118,510120,510121,510122,510124,510125,510126,510127,510128,510129,510130,510131,510132,510133,510191,510192,510193,510194,510195,510196,510197,510198,510204,510205,510206,510207,510208,510212,510215,510219,510223,510225,510233,510234,510235,510236,510237,510238,510241,510244,510245,510246,510247,510248,510249,510250,510251,510252,510253,510254,510255,510256,510257,510258,510259,510260,510261,510291,510292,510293,510294,510295,510296,510297,510298,510324,510325,510328,510330,510330,510331,510334,510336,510339,510340,510341,510342,510343,510344,510345,510346,510347,510348,510349,510350,510351,510352,510391,510392,510393,510394,510402,510405,510406,510407,510410,510411,510413,510415,510416,510419,510428,510429,510431,510432,510433,510434,510485,510486,510487,510488,510489,510490,510491,510492,510493,510494,510495,510496,510497,510498,510501,510505,510506,510507,510508,510510,510511,510512,510515,510516,510517,510522,510526,510527,510528,510529,510530,510531,510532,510533,510534,510535,520103,520106,520108,520109,520114,520115,520118,520121,520123,520125,520126,520128,520129,520130,520131,520132,520133,520134,520135,520136,520137,520138,520139,520140,520141,520142,520143,520202,520206,520207,520209,520213,520214,520215,520216,520219,520222,520223,520226,520227,520228,520230,520231,520234,520235,520236,520237,520238,520240,520241,520242,520243,520243,520244,520245,520246,520247,520248,520249,520250,520250,520251,520252,520253,520254,520301,520303,520305,520306,520309,520311,520313,520318,520319,520320,520321,520322,520323,520324,520325,520326,520327,520328,520329,520330,520331,520332,520333,610101,610102,610103,610108,610109,610110,610112,610113,610113,610114,610204,610207,610212,610217,610221,610222,610223,610225,610226,610227,610228,610229,610231,610232,610233,610234,610235,610236,610237,610238,610239,610240,610241,610303,610304,610305,610307,610308,610309,610310,610409,610417,620101,620102,620103,620104,620105,620106,620107,620201,620202,620203,620204,620205,620302,620303,620304,620307,620308,620310,620311,620313,620314,620315,620317,620318,620319,620320,630105,630106,630113,630115,630122,630123,630125,630126,630127,630129,630130,630131,630132,630133,630134,630135,630136,630137,630138,630139,630140,630141,630142,630143,630144,630145,630146,630147,630148,630149,630150,630151,630152,630153,630154,630155,630156,630157,630158,630159,630160,630161,630162,630163,630164,630165,630206,630207,630213,630220,630221,630222,630223,630224,630225,630226,630227,630228,630229,630230,630231,630232,630233,630234,630306,630309,630312,630313,630314,630317,630317,630318,630320,630322,630323,630332,630333,630334,630335,630336,630340,630341,630342,630343,630344,630345,630346,630347,630348,630349,630352,630353,630354,630357,630358,630359,630360,630361,630362,630363,630364,630365,630366,630367,630368,630369,630370,630371,630372,630373,630374,630376,630377,630378,630379,630380,630381,630407,630408,630410,630411,630412,630422,630424,630425,630426,630427,630431,630432,630433,630434,630435,630436,630437,630438,630439,630440,630505,630507,630510,630512,630514,630518,630519,630520,630521,630522,630523,630524,630525,630526,640110,640118,640119,640120,640121,640124,640125,640126,640127,640207,640210,640211,640212,640214,640217,640219,640221,640222,640224,640226,640228,640229,640230,640232,640233,640234,640235,640236,640237,640238,640239,640240,640241,640242,640243,640303,640304,640305,640306,640307,640308,640309,640403,640404,640405,640406,640407
200502,0.44,0.76,0.6,1.52,0.2,0.48,NaN,0.12,0.24,0.18,0.81,0.81,NaN,0.45,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,1.32,0.6,0.72,0.24,0.78,0.9,0.48,0.6,NaN,NaN,NaN,0.88,1.28,0.92,0.48,0.44,NaN,0.36,0.43,0.21,NaN,NaN,0.45,0.55,0.52,0.48,0.46,1.54,0.66,0.12,0.33,1.44,0.45,NaN,NaN,NaN,0.35,0.56,0.7,0.98,0.7,0.28,0.91,1.26,1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,0.48,0.62,0.86,1.14,NaN,0.29,0.71,NaN,NaN,0.33,0.67,NaN,NaN,1.11,0.48,0.18,0.69,0.24,0.3,NaN,NaN,0.54,0.46,NaN,0.75,1.8,2.45,NaN,NaN,NaN,1.28,1.04,1,0.32,0.36,NaN,NaN,NaN,NaN,0.77,0.23,NaN,1.44,1.08,0.72,0.36,0.72,0.96,NaN,NaN,2.04,0.36,0.24,0.84,0.48,1.2,1.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47,0.53,NaN,NaN,0.33,0.55,1.76,1.1,1.43,0.44,2.09,0.55,0.33,2.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.2,0.24,0.56,NaN,0.6,0.84,NaN,1.14,0.42,NaN,0.77,0.35,0.56,1.61,0.42,0.14,0.42,0.98,0.77,0.14,0.07,0.63,0.14,NaN,NaN,NaN,NaN,NaN,NaN,0.32,0.46,0.48,0.74,NaN,0.48,0.54,0.36,0,0.78,0.3,0.72,0.36,1.14,0,0.96,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.4,NaN,0.12,0.72,0.48,0.96,NaN,1.2,0.24,2.76,1.2,1.44,0.48,NaN,0.36,0.72,0.12,NaN,0.6,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,0.7,0.15,NaN,NaN,NaN,NaN,2,2.75,3,3,3,2.75,3,1.75,2,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,0.65,0.8,0.85,0.65,0.7,0.65,NaN,1.71,2.85,0.38,0.38,1.33,1.71,1.71,1.71,1.71,0.38,0.38,1.71,1.52,1.52,NaN,NaN,NaN,NaN,9.92,1.86,1.55,7.75,7.75,2.17,NaN,NaN,NaN,0.54,1.14,1.2,0.66,1.32,NaN,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.72,3.2,2.88,0.32,1.28,1.92,2.88,0.8,NaN,NaN,NaN,2.8,1.4,NaN,0.7,0.56,0.56,0.84,1.82,1.4,2.24,1.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.12,3.64,2.08,4.16,5.72,4.42,1.3,1.56,NaN,NaN,NaN,NaN,NaN,1.68,1.32,NaN,2.1,0,10.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,5.06,4.62,0.66,0.66,2.28,2.28,0.96,0.96,0.96,2.28,2.28,0.56,0.56,0.84,0.42,1.82,1.82,0.28,0.84,0.84,0.56,0.84,0.56,0.42,0.56,0.42,1.82,0.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.46,1.54,49,0.73,0.27,15,13,0.44,1.56,1.2,0.96,1.44,1.2,0.96,2.16,2.16,2.16,1.44,0.48,1.2,0.72,0.96,0.72,1.68,0.96,0.72,2.88,NaN,NaN,NaN,NaN,NaN,NaN,1.54,1.54,1.12,0.56,1.4,0.56,1.4,0.56,1.4,1.68,1.12,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88,0.56,0.24,0.4,0.4,0.32,0.32,0.4,0.32,0.96,0.72,1.12,0.24,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,0.75,0.7,0.5,0.35,0.55,0.25,0.4,0.4,0.7,NaN,NaN,0.7,NaN,0.42,0.56,1.12,0.7,0.7,0.42,0.56,0.7,0.7,0.7,0.7,1.26,0.7,0.56,0.42,0.28,0.7,1.54,0.56,NaN,NaN,NaN,NaN,0.36,0.72,1.2,0.72,0.36,1.2,0.36,0.36,0.72,NaN,NaN,NaN,1.32,0.55,0.77,0.22,0.88,0.22,0.22,0.22,0.22,3.19,0.66,NaN,0.55,0.44,0.55,0,0.22,0.77,NaN,NaN,NaN,NaN,3.64,1.56,5.2,0.26,0.26,0.26,0.26,0.52,0.26,0,0.26,0.78,0.26,0.26,0.26,0,0,3.38,0.26,0,0,0.26,0.26,0.26,1.56,0.52,0.26,0,0.26,NaN,NaN,NaN,NaN,1,9.43,9.43,3.45,0.23,0.46,NaN,NaN,NaN,0.9,0.99,0.9,0.72,1.08,0.18,0.36,0.9,0.54,0.18,0.27,0.27,0.18,0.27,0.18,0.54,0.54,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0.51,0.51,1.02,1.02,1.02,0.17,0.51,0.85,0.51,0.68,0.17,0.17,1.53,1.19,1.19,1.19,0.51,0.51,1.36,0.51,0.17,0.85,0.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0.66,0.66,0.66,NaN,0.48,0.66,0.48,0.66,0.6,0.66,0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0.48,0.6,0.66,0.6,0.24,0.24,0.42,0.6,0.3,0.48,0.54,0.6,0.24,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.5,0.4,0.4,0.2,0.2,0.4,0.4,0.9,1.1,0.2,0.8,0.7,0.4,0.5,1.1,0.6,0.6,NaN,NaN,NaN,0.24,0.72,0.6,0.6,0.48,0.6,1.08,0.96,0.48,0.6,0.24,0.6,0.6,0.6,0.96,0.96,1.08,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,0.64,0.64,0.64,0.64,0.8,0.8,0.8,1.28,0.8,0.8,0.48,0.8,0.48,0.48,0.64,0.8,0.96,0.48,0.48,0.32,0.32,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3,1.69,1.3,0.78,0.13,0.91,0.39,0.91,0,0.13,0,0,0.78,0.13,0.13,0.65,1.3,1.04,0,0.39,0.65,0.39,NaN,15.93,16.52,0,22.42,0,2.95,1.18,NaN,NaN,NaN,0.76,0.76,0.57,0.57,0.57,0.19,0.38,5.89,0.57,0.57,0.95,0.57,3.23,3.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35,5.6,29.05,NaN,NaN,NaN,NaN,5.52,17.48,1.05,3.45,0.05,0,0.1,0.35,NaN,2.76,0.08,1.16,0,NaN,1.5,0.2,0.2,0.2,1.5,3.2,0.3,0.7,0.9,0.7,0.3,0.3,NaN,NaN,0.5,0.7,0.2,0.4,0.6,0.2,0.2,0,1.8,1.9,0.8,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,1.98,0.18,0.36,0.72,1.92,0.24,0.3,0,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39,0.65,0.65,0.52,0.91,0.39,NaN,0.13,0.65,0.13,0.65,0.26,0.52,1.82,0.13,0.39,0.39,0.91,0.39,0.39,1.17,0.39,0.52,0.65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2.6,0.2,0.6,2.4,0.1,0.5,0.3,0.3,0.2,0.6,0.6,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63,0.42,0.63,0.42,0.91,0.91,0.91,0.49,0.42,0.35,0.91,NaN,NaN,NaN,0.36,0.24,4.32,1.92,0.72,4.44,NaN,NaN,NaN,1.36,0.34,0.34,1.02,0.68,0.34,0.51,0.85,0.51,0.51,1.19,3.74,0.51,0.85,0.51,1.19,1.19,0,1.02,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.96,8,9.6,10.56,0.96,0.96,0.96,0.28,3.01,3.29,0.42,0
200503,0.44,0.76,0.6,1.52,0.2,0.48,NaN,0.12,0.24,0.18,0.81,0.81,NaN,0.45,0.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36,1.32,0.6,0.72,0.24,0.78,0.9,0.48,0.6,NaN,NaN,NaN,0.88,1.28,0.92,0.48,0.44,NaN,0.36,0.43,0.21,NaN,NaN,0.45,0.55,0.52,0.48,0.46,1.54,0.66,0.12,0.33,1.44,0.45,NaN,NaN,NaN,0.35,0.56,0.7,0.98,0.7,0.28,0.91,1.26,1.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,0.48,0.62,0.86,1.14,NaN,0.29,0.71,NaN,NaN,0.33,0.67,NaN,NaN,1.11,0.48,0.18,0.69,0.24,0.3,NaN,NaN,0.54,0.46,NaN,0.75,1.8,2.45,NaN,NaN,NaN,1.28,1.04,1,0.32,0.36,NaN,NaN,NaN,NaN,0.77,0.23,NaN,1.44,1.08,0.72,0.36,0.72,0.96,NaN,NaN,2.04,0.36,0.24,0.84,0.48,1.2,1.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47,0.53,NaN,NaN,0.33,0.55,1.76,1.1,1.43,0.44,2.09,0.55,0.33,2.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1,0.22,0.68,NaN,0.6,0.84,NaN,1.14,0.42,NaN,0.77,0.42,0.7,1.61,0.35,0.07,0.35,0.91,0.77,0.14,0.07,0.7,0.14,NaN,NaN,NaN,NaN,NaN,NaN,0.32,0.46,0.48,0.74,NaN,0.48,0.48,0.42,0,0.6,0.3,0.72,0.42,1.2,0,1.02,0.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6,0.4,NaN,0.12,0.72,0.48,0.96,NaN,1.2,0.24,2.76,1.2,1.44,0.48,NaN,0.36,0.72,0.12,NaN,0.6,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15,0.7,0.15,NaN,NaN,NaN,NaN,2,2.75,3,3,3,2.75,3,1.75,2,1.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7,0.65,0.8,0.85,0.65,0.7,0.65,NaN,1.71,2.85,0.38,0.38,1.33,1.71,1.71,1.71,1.71,0.38,0.38,1.71,1.52,1.52,NaN,NaN,NaN,NaN,9.92,1.86,1.55,7.75,7.75,2.17,NaN,NaN,NaN,0.54,1.14,1.2,0.66,1.32,NaN,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.72,3.2,2.88,0.32,1.28,1.92,2.88,0.8,NaN,NaN,NaN,2.8,1.4,NaN,0.7,0.56,0.56,0.84,1.82,1.4,2.24,1.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.12,3.64,2.08,4.16,5.72,4.42,1.3,1.56,NaN,NaN,NaN,NaN,NaN,1.68,1.32,NaN,2.1,0,10.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,5.06,4.62,0.66,0.66,2.28,2.28,0.96,0.96,0.96,2.28,2.28,0.56,0.56,0.84,0.42,1.82,1.82,0.28,0.84,0.84,0.56,0.84,0.56,0.42,0.56,0.42,1.82,0.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.46,1.54,49,0.73,0.27,15,13,0.44,1.56,1.2,0.96,1.44,1.2,0.96,2.16,2.16,2.16,1.44,0.48,1.2,0.72,0.96,0.72,1.68,0.96,0.72,2.88,NaN,NaN,NaN,NaN,NaN,NaN,1.54,1.54,1.12,0.56,1.4,0.56,1.4,0.56,1.4,1.68,1.12,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88,0.56,0.24,0.4,0.4,0.32,0.32,0.4,0.32,0.96,0.72,1.12,0.24,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4,0.75,0.7,0.5,0.35,0.55,0.25,0.4,0.4,0.7,NaN,NaN,0.7,NaN,0.42,0.56,1.12,0.7,0.7,0.42,0.56,0.7,0.7,0.7,0.7,1.26,0.7,0.56,0.42,0.28,0.7,1.54,0.56,NaN,NaN,NaN,NaN,0.36,0.72,1.2,0.72,0.36,1.2,0.36,0.36,0.72,NaN,NaN,NaN,1.32,0.55,0.77,0.22,0.88,0.22,0.22,0.22,0.22,3.19,0.66,NaN,0.55,0.44,0.55,0,0.22,0.77,NaN,NaN,NaN,NaN,3.64,1.56,5.2,0.26,0.26,0.26,0.26,0.52,0.26,0,0.26,0.78,0.26,0.26,0.26,0,0,3.38,0.26,0,0,0.26,0.26,0.26,1.56,0.52,0.26,0,0.26,NaN,NaN,NaN,NaN,1,9.43,9.43,3.45,0.23,0.46,NaN,NaN,NaN,0.9,0.99,0.9,0.72,1.08,0.18,0.36,0.9,0.54,0.18,0.27,0.27,0.18,0.27,0.18,0.54,0.54,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0.51,0.51,1.02,1.02,1.02,0.17,0.51,0.85,0.51,0.68,0.17,0.17,1.53,1.19,1.19,1.19,0.51,0.51,1.36,0.51,0.17,0.85,0.85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0.66,0.66,0.66,NaN,0.48,0.66,0.48,0.66,0.6,0.66,0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0.48,0.6,0.66,0.6,0.24,0.24,0.42,0.6,0.3,0.48,0.54,0.6,0.24,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.5,0.4,0.4,0.2,0.2,0.4,0.4,0.9,1.1,0.2,0.8,0.7,0.4,0.5,1.1,0.6,0.6,NaN,NaN,NaN,0.24,0.72,0.6,0.6,0.48,0.6,1.08,0.96,0.48,0.6,0.24,0.6,0.6,0.6,0.96,0.96,1.08,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8,0.64,0.64,0.64,0.64,0.8,0.8,0.8,1.28,0.8,0.8,0.48,0.8,0.48,0.48,0.64,0.8,0.96,0.48,0.48,0.32,0.32,1.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3,1.69,1.3,0.78,0.13,0.91,0.39,0.91,0,0.13,0,0,0.78,0.13,0.13,0.65,1.3,1.04,0,0.39,0.65,0.39,NaN,15.93,16.52,0,22.42,0,2.95,1.18,NaN,NaN,NaN,0.76,0.76,0.57,0.57,0.57,0.19,0.38,5.89,0.57,0.57,0.95,0.57,3.23,3.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.35,5.6,29.05,NaN,NaN,NaN,NaN,5.52,17.48,1.05,3.45,0.05,0,0.1,0.35,NaN,2.76,0.08,1.16,0,NaN,1.5,0.2,0.2,0.2,1.5,3.2,0.3,0.7,0.9,0.7,0.3,0.3,NaN,NaN,0.5,0.7,0.2,0.4,0.6,0.2,0.2,0,1.8,1.9,0.8,2.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,1.98,0.18,0.36,0.72,1.92,0.24,0.3,0,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.39,0.65,0.65,0.52,0.91,0.39,NaN,0.13,0.65,0.13,0.65,0.26,0.52,1.82,0.13,0.39,0.39,0.91,0.39,0.39,1.17,0.39,0.52,0.65,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2.6,0.2,0.6,2.4,0.1,0.5,0.3,0.3,0.2,0.6,0.6,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63,0.42,0.63,0.42,0.91,0.91,0.91,0.49,0.42,0.35,0.91,NaN,NaN,NaN,0.36,0.24,4.32,1.92,0.72,4.44,NaN,NaN,NaN,1.36,0.34,0.34,1.02,0.68,0.34,0.51,0.85,0.51,0.51,1.19,3.74,0.51,0.85,0.51,1.19,1.19,0,1.02,0.34,NaN,NaN,NaN,NaN,NaN,NaN,0.96,8,9.6,10.56,0.96,0.96,0.96,0.28,3.01,3.29,0.42,0
