item_id,description,up1,up2,up3,up4,down1,down2,down3,down4,level1,level2,level3,level4,up_ch1,up_ch2,up_ch3,up_ch4,down_ch1,down_ch2,down_ch3,down_ch4,total1,total2,total3,total4,up1_sh,up2_sh,up3_sh,up4_sh,down1_sh,down2_sh,down3_sh,down4_sh,level1_sh,level2_sh,level3_sh,level4_sh,change1_sh,change2_sh,change3_sh,change4_sh,net1_sh,net2_sh,net3_sh,net4_sh,item,id_count,item_id_raw,division,date_quote_s,date_quote_e,desc_appearances,date_start,date_end,coicop4_id,group,n_shops,p_min,p_max,p_mean,p_med,p_sd,coicop5_id,order,to_adjust_id,max_id,n_obs,span,spanrank,chartrank,meat_fish,track_kg,kg,to_adjust,observations,name1,name2,name3,name4,name5,weight,coicopname,sex,origin,durability,goods_services
210113,WHOLEMEAL SLICED LOAF BRANDED,2939,461,77,37,2165,303,84,52,19241,4096,907,597,0.14214876,0.095589057,0.078716844,0.061447781,-0.1219755,-0.10590985,-0.082993321,-0.085444987,24345,4860,1068,686,0.12072294,0.094855964,0.072097376,0.053935859,0.088929966,0.06234568,0.078651689,0.075801753,0.7903471,0.84279835,0.84925091,0.87026238,0.2096529,0.15720165,0.15074906,0.12973762,0.031792976,0.032510284,-0.006554313,-0.021865893,11,1,210113,1,200402,202101,1,193,397,10101,101,132,0.36000001,2.79,1.088882,1.09,0.25042722,1010103,1270,,210113,27853,204,384,405,,ED,0,,25696,Food and drink,Food,Bread and cereals,Bread,"Wholemeal sliced loaf, branded",0,Food and non-alcoholic beverages,Unisex,2,ND,Goods
210114,CHILLED GARLIC BREAD,2688,624,135,66,2348,315,131,97,20333,6985,1369,873,0.33810741,0.35809553,0.30103874,0.28585339,-0.25905892,-0.29648161,-0.16276656,-0.14490741,25369,7924,1635,1036,0.10595609,0.078748107,0.082568809,0.063706562,0.092553906,0.039752651,0.080122322,0.093629345,0.80149001,0.88149923,0.83730888,0.84266406,0.19850999,0.11850075,0.16269113,0.15733591,0.013402179,0.038995456,0.002446488,-0.029922783,12,1,210114,1,201002,202101,1,265,397,10101,101,117,0.27000001,2.75,0.85368288,0.80000001,0.38859785,1010103,318,,210114,29002,132,657,661,,AD,0,,25571,Food and drink,Food,Bread and cereals,Bread,Garlic bread,0,Food and non-alcoholic beverages,Unisex,2,ND,Goods
210201,FLOUR-SELF-RAISING-1.5KG,3797,211,10,6,3450,207,27,22,40767,4433,541,335,0.17124802,0.21870911,0.35073575,0.14647448,-0.12917799,-0.18395276,-0.20130298,-0.16469121,48014,4851,578,363,0.079081103,0.043496188,0.017301038,0.016528925,0.07185404,0.042671613,0.046712805,0.060606062,0.84906483,0.91383219,0.93598616,0.92286503,0.15093514,0.086167797,0.064013839,0.077134989,0.007227063,0.000824574,-0.029411767,-0.044077136,13,1,210201,1,198802,202101,1,1,397,10101,101,216,0.090000004,3.49,0.75742888,0.73000002,0.29567784,1010102,562,,210201,56294,396,1,100,,KG,0,,39315,Food and drink,Food,Bread and cereals,Flour,Self raising flour,1500,Food and non-alcoholic beverages,Unisex,2,ND,Goods
210202,RICE-LONG GRAIN-WHITE-500G,1660,0,0,0,1251,0,0,0,19262,0,0,0,0.10635403,,,,-0.097033404,,,,22173,0,0,0,0.074865825,,,,0.056419969,,,,0.86871421,,,,0.13128579,,,,0.018445857,,,,14,1,210202,1,198802,200301,1,1,180,10101,101,205,0.19,1.99,0.64290589,0.57999998,0.21498047,0,1091,,210202,27513,179,514,529,,0G,0,,12736,Food and drink,Food,Bread and cereals,Rice,Long grain white rice,500,Food and non-alcoholic beverages,Unisex,1,ND,Goods
210204,DRY SPAGHETTI OR PASTA 500G,6409,707,61,31,5817,700,192,88,54103,6955,1386,915,0.22457187,0.45793727,0.30450416,0.26655737,-0.17004731,-0.27665517,-0.20157032,-0.13669798,66329,8362,1639,1034,0.096624404,0.084549151,0.037217814,0.029980658,0.087699197,0.083712034,0.1171446,0.08510638,0.81567639,0.83173883,0.84563756,0.88491297,0.18432361,0.16826119,0.15436241,0.11508704,0.008925207,0.000837117,-0.079926789,-0.055125721,15,1,210204,1,198802,202101,1,1,397,10101,101,225,0.12,2.52,0.69589418,0.60000002,0.33196235,1010106,502,,210204,76078,396,1,65,,0G,0,,57761,Food and drink,Food,Bread and cereals,Pasta,Spaghetti / Pasta,500,Food and non-alcoholic beverages,Unisex,1,ND,Goods
210205,MUESLI 500G - 1KG,2692,0,0,0,1996,0,0,0,20383,0,0,0,0.11553616,,,,-0.10520154,,,,25071,0,0,0,0.10737506,,,,0.079613894,,,,0.81301105,,,,0.18698895,,,,0.027761161,,,,16,1,210205,1,198802,200601,1,1,216,10101,101,221,0.47999999,3.99,1.5466406,1.47,0.49691063,0,900,,210205,30830,215,361,372,,KG,0,,15962,Food and drink,Food,Bread and cereals,Cereal,Museli,500,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210206,CORN FLAKES,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,17,1,210206,,199601,199601,1,96,96,,,100,0.69,1.79,1.048093,1.0599999,0.14193453,,415,,210206,215,0,1282,1295,,ES,0,,215,Food and drink,Food,Bread and cereals,Cereal,Cornflakes,0,Food and non-alcoholic beverages,Unisex,2,ND,Goods
210208,BREAKFAST CEREAL 4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,18,1,210208,,199601,199601,1,96,96,,,102,0.86000001,1.49,0.99568623,0.99000001,0.09125302,,211,,210208,204,0,1282,1304,,4,0,,204,Food and drink,Food,Bread and cereals,Cereal,Cereal 4,0,Food and non-alcoholic beverages,Unisex,6,ND,Goods
210209,BREAKFAST CEREAL 1 NOT MUESLI,1910,0,0,0,1591,0,0,0,14988,0,0,0,0.1132235,,,,-0.096498184,,,,18489,0,0,0,0.10330467,,,,0.086051166,,,,0.81064415,,,,0.18935584,,,,0.017253503,,,,19,1,210209,1,199602,200601,1,97,216,10101,101,208,0.37,3.1900001,1.4735007,1.45,0.39917704,0,208,,210209,20790,119,722,729,,LI,0,,20790,Food and drink,Food,Bread and cereals,Cereal,Cereal 1,0,Food and non-alcoholic beverages,Unisex,6,ND,Goods
210210,BREAKFAST CEREAL 2 NOT MUESLI,947,0,0,0,705,0,0,0,7357,0,0,0,0.12558213,,,,-0.10522135,,,,9009,0,0,0,0.1051171,,,,0.07825508,,,,0.8166278,,,,0.18337218,,,,0.026862025,,,,20,1,210210,1,200002,200601,1,145,216,10101,101,139,0.44999999,2.79,1.5070096,1.49,0.41339689,0,210,,210210,10196,71,906,920,,LI,0,,10196,Food and drink,Food,Bread and cereals,Cereal,Cereal 2,0,Food and non-alcoholic beverages,Unisex,6,ND,Goods
210211,CORN SNACK SINGLE PACKET,2013,263,35,18,975,80,27,19,21054,3020,493,276,0.12545414,0.19048584,0.26163292,0.43720821,-0.12976013,-0.251643,-0.19705369,-0.2101735,24042,3363,555,313,0.083728477,0.078203984,0.063063063,0.057507988,0.040554032,0.023788285,0.048648648,0.060702875,0.87571752,0.89800775,0.88828826,0.88178915,0.12428251,0.10199226,0.11171171,0.11821087,0.043174446,0.054415699,0.014414415,-0.003194887,21,2,210211,1,200102,202101,2,157,397,10101,101,152,0.079999998,1.39,0.46857619,0.44999999,0.19379343,1010107,40,1,210211,56370,240,271,280,,ET,0,,26715,Food and drink,Food,Bread and cereals,Cereal,Corn snack,0,Food and non-alcoholic beverages,Unisex,0,ND,Goods
210211,CORN SNACK SINGLE PACKET,2013,263,35,18,975,80,27,19,21054,3020,493,276,0.12545414,0.19048584,0.26163292,0.43720821,-0.12976013,-0.251643,-0.19705369,-0.2101735,24042,3363,555,313,0.083728477,0.078203984,0.063063063,0.057507988,0.040554032,0.023788285,0.048648648,0.060702875,0.87571752,0.89800775,0.88828826,0.88178915,0.12428251,0.10199226,0.11171171,0.11821087,0.043174446,0.054415699,0.014414415,-0.003194887,21,2,210211,1,200102,202101,2,157,397,10107,101,152,0.079999998,1.39,0.46857619,0.44999999,0.19379343,1010705,41,1,210211,56370,240,271,280,,ET,0,,26715,Food and drink,Food,Bread and cereals,Cereal,Corn snack,0,Food and non-alcoholic beverages,Unisex,0,ND,Goods
210212,BASMATI RICE 500G-1KG,2392,443,50,31,2166,284,116,51,20366,4138,598,355,0.22774695,0.25983834,0.44520095,0.52762902,-0.17524119,-0.22294526,-0.21434367,-0.23384321,24924,4865,764,437,0.095971756,0.091058582,0.065445028,0.070938215,0.08690419,0.058376156,0.15183246,0.11670481,0.81712407,0.85056525,0.78272253,0.81235701,0.18287595,0.14943475,0.2172775,0.18764302,0.009067565,0.032682426,-0.086387433,-0.045766592,22,1,210212,1,200302,202101,1,181,397,10101,101,132,0.44,5.4499998,1.4702538,1.3200001,0.6981045,1010101,151,,210212,28173,216,340,355,,KG,0,,26268,Food and drink,Food,Bread and cereals,Rice,Basmati rice,0,Food and non-alcoholic beverages,Unisex,1,ND,Goods
210213,BREAKFAST CEREAL 1,4871,1144,296,200,4701,1014,374,232,25863,5400,1139,787,0.29162094,0.35163572,0.38685378,0.39500001,-0.20785099,-0.27093118,-0.23943962,-0.2357749,35435,7558,1809,1219,0.13746296,0.15136279,0.16362631,0.16406891,0.13266544,0.13416247,0.20674406,0.19031994,0.72987157,0.71447474,0.62962961,0.64561117,0.2701284,0.28552526,0.37037039,0.35438883,0.004797518,0.017200321,-0.043117747,-0.026251033,23,1,210213,1,200602,202101,1,217,397,10101,101,130,0.69,5,2.2014594,2.2,0.59649926,1010107,207,,210213,39748,180,496,500,,1,0,,36249,Food and drink,Food,Bread and cereals,Cereal,Cereal 1,0,Food and non-alcoholic beverages,Unisex,6,ND,Goods
210214,BREAKFAST CEREAL 2,4697,1007,168,115,4373,864,186,108,26694,6085,1500,991,0.20682645,0.25406492,0.35081971,0.39300001,-0.15984617,-0.23194163,-0.25635755,-0.237234,35764,7956,1854,1214,0.13133319,0.12657115,0.090614885,0.094728172,0.1222738,0.10859729,0.10032362,0.088962108,0.74639302,0.7648316,0.80906147,0.81630969,0.25360698,0.23516843,0.1909385,0.18369028,0.009059392,0.017973863,-0.00970874,0.005766064,24,1,210214,1,200602,202101,1,217,397,10101,101,130,0.43000001,4,1.866432,1.89,0.56986576,1010107,209,,210214,40129,180,496,499,,2,0,,36527,Food and drink,Food,Bread and cereals,Cereal,Cereal 2,0,Food and non-alcoholic beverages,Unisex,6,ND,Goods
210215,CEREAL BAR,3730,1307,419,292,3487,1327,442,308,17078,4684,1110,747,0.64271176,0.77747476,0.6361177,0.65714288,-0.36098018,-0.40226009,-0.39660868,-0.39919564,24295,7318,1971,1347,0.15352954,0.17860071,0.21258244,0.21677803,0.14352748,0.18133369,0.22425164,0.22865628,0.70294297,0.64006561,0.5631659,0.55456573,0.29705703,0.35993439,0.4368341,0.4454343,0.010002062,-0.002732977,-0.011669204,-0.011878252,25,1,210215,1,201002,202101,1,265,397,10101,101,121,0.090000004,1,0.33413488,0.33000001,0.11570665,1010104,278,,210215,28221,132,657,662,,AR,0,,24573,Food and drink,Food,Bread and cereals,Bar,Cereal bar,0,Food and non-alcoholic beverages,Unisex,6,ND,Goods
210216,HOT OAT CEREAL,2032,732,115,82,1593,560,170,86,17553,6708,1569,1040,0.31958121,0.33229715,0.46120256,0.44305554,-0.24107406,-0.27102464,-0.29468855,-0.30644661,21178,8000,1854,1208,0.095948629,0.091499999,0.062028047,0.067880794,0.075219564,0.07,0.091693632,0.071192056,0.82883179,0.83850002,0.84627831,0.86092716,0.17116819,0.16150001,0.15372168,0.13907285,0.020729065,0.021499999,-0.029665586,-0.003311262,26,1,210216,1,201202,202101,1,289,397,10101,101,111,0.38999999,4,1.7943866,2,0.64430946,1010107,743,,210216,24472,108,752,753,,AL,0,,20833,Food and drink,Food,Bread and cereals,Cereal,Hot Oat Cereal,0,Food and non-alcoholic beverages,Unisex,2,ND,Goods
210217,RICE MICRO POUCH/TRAY 220-280G,1749,1257,140,105,1697,1189,331,134,7714,5854,1435,1011,0.52215362,0.54135722,0.65795738,0.66899997,-0.35134771,-0.35001427,-0.22782396,-0.26083696,11160,8300,1906,1250,0.15672043,0.15144578,0.073452257,0.083999999,0.15206093,0.14325301,0.17366213,0.1072,0.69121861,0.70530123,0.75288564,0.80879998,0.30878136,0.29469877,0.24711439,0.19119999,0.004659504,0.008192763,-0.10020987,-0.023199998,27,1,210217,1,201602,202101,1,337,397,10101,101,100,0.34999999,2.1500001,1.048004,1,0.42363325,1010101,1090,,210217,13943,60,932,937,,0G,0,,10246,Food and drink,Food,Bread and cereals,Rice,Microwave rice pouch,0,Food and non-alcoholic beverages,Unisex,1,ND,Goods
210218,"POPCORN, BAG, 10-30G",347,285,195,145,285,220,171,127,1497,1157,1164,755,0.47942257,0.51324934,0.43424478,0.38502729,-0.32760391,-0.3148506,-0.25514507,-0.2422414,2129,1662,1530,1027,0.16298732,0.17148015,0.12745099,0.14118792,0.13386567,0.13237064,0.11176471,0.12366115,0.70314699,0.69614923,0.76078433,0.73515093,0.29685301,0.30385077,0.2392157,0.26484907,0.029121652,0.039109513,0.015686281,0.017526776,28,1,210218,1,201902,202101,1,373,397,10101,101,61,0.15000001,1.7,0.42756251,0.30000001,0.26117235,1010107,971,,210218,4288,24,1112,1125,,0G,0,,1243,Food and drink,Food,,,,,Food and non-alcoholic beverages,Unisex,,ND,Goods
210219,BREAKFAST CEREAL GLUTEN FREE,1,0,107,63,16,0,144,65,154,0,1436,1020,0.16333334,,0.54227823,0.63052732,-0.33333334,,-0.30062079,-0.29580811,171,0,1687,1148,0.005847953,,0.063426204,0.054878049,0.093567252,,0.085358627,0.05662021,0.90058482,,0.85121518,0.88850176,0.099415205,,0.14878483,0.11149826,-0.087719299,,-0.021932423,-0.001742162,29,1,210219,1,202002,202101,1,385,397,10101,101,52,0.58999997,4.1500001,2.3147681,2.2,0.80924124,1010107,212,,210219,2221,12,1169,1175,,EE,0,,,,,,,,,,,,,
210301,CREAM CRACKERS PACK 200G-300G,4069,169,24,1,2474,101,25,12,41962,4235,910,589,0.12116079,0.14660674,0.18280114,0.19000006,-0.10969859,-0.10628793,-0.24565624,-0.10797913,48505,4505,959,602,0.083888263,0.037513874,0.025026068,0.00166113,0.051005051,0.022419535,0.026068822,0.019933555,0.8651067,0.94006658,0.94890511,0.9784053,0.13489331,0.059933409,0.05109489,0.021594685,0.032883212,0.01509434,-0.001042754,-0.018272426,30,1,210301,1,198802,202101,1,1,397,10101,101,223,0.11,2.5899999,0.48680103,0.34999999,0.30141935,1010104,419,,210301,59191,396,1,95,,0G,0,,37735,Food and drink,Food,Bread and cereals,Biscuits,Cream crackers,0,Food and non-alcoholic beverages,Unisex,2,ND,Goods
210302,PLAIN BISCUITS-200-300G,4300,213,43,18,2973,173,32,5,44897,4365,899,592,0.11646452,0.20081806,0.2002261,0.17956232,-0.11131718,-0.18278024,-0.25848553,-0.26666668,52170,4751,974,615,0.082422845,0.044832665,0.044147845,0.029268293,0.056986775,0.036413386,0.032854211,0.008130081,0.8605904,0.91875392,0.92299795,0.9626016,0.13940962,0.081246048,0.077002056,0.037398376,0.02543607,0.008419279,0.011293635,0.021138212,31,1,210302,1,198802,202101,1,1,397,10101,101,224,0.14,2.3900001,0.57134557,0.47999999,0.27213168,1010104,959,,210302,62562,396,1,82,,0G,0,,41324,Food and drink,Food,Bread and cereals,Biscuits,Plain biscuits,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210304,CHOC COATED BISCUITS-200-300G,2755,0,0,0,1423,0,0,0,24621,0,0,0,0.094494373,,,,-0.10819312,,,,28799,0,0,0,0.095663041,,,,0.049411438,,,,0.85492551,,,,0.14507449,,,,0.046251602,,,,32,1,210304,1,198802,200601,1,1,216,10101,101,220,0.19,4.29,0.7451759,0.74000001,0.19956881,0,325,,210304,35870,215,361,366,,0G,0,,18052,Food and drink,Food,Bread and cereals,Biscuits,Cocolate coated biscuits,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210305,CHOC CTD BISCS-IND WRAPD 6-8PK,3362,0,0,0,2078,0,0,0,21204,0,0,0,0.098941214,,,,-0.077170126,,,,26644,0,0,0,0.12618226,,,,0.077991292,,,,0.79582644,,,,0.20417355,,,,0.048190966,,,,33,1,210305,1,198802,200501,1,1,204,10101,101,216,0.28999999,1.35,0.66760755,0.64999998,0.15409924,0,326,,210305,33923,203,418,428,,PK,0,,15881,Food and drink,Food,Bread and cereals,Biscuits,Cocolate coated biscuits,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210306,FRUIT SCONES,2012,0,0,0,940,0,0,0,19593,0,0,0,0.12657368,,,,-0.14785783,,,,22545,0,0,0,0.089243732,,,,0.041694388,,,,0.86906189,,,,0.13093811,,,,0.047549345,,,,34,1,210306,1,198802,200301,1,1,180,10101,101,221,0.02,0.88999999,0.1991592,0.19,0.080984414,0,643,,210306,28415,179,514,528,,ES,0,,11725,Food and drink,Food,Bread and cereals,Cakes,Scones,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210312,WHOLE CHOC CAKE-NOT FROZEN,1927,0,0,0,971,0,0,0,11673,0,0,0,0.11894343,,,,-0.14802109,,,,14571,0,0,0,0.13224898,,,,0.066639215,,,,0.80111182,,,,0.1988882,,,,0.065609768,,,,35,1,210312,1,198903,200001,1,14,144,10101,101,200,0.28999999,14,1.1557852,1.08,0.64439929,0,1268,,210312,18402,130,684,704,,EN,0,,6506,Food and drink,Food,Bread and cereals,Cakes,Choclolate Cake,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210316,ICED BUN-EACH,915,0,0,0,475,0,0,0,9456,0,0,0,0.090985075,,,,-0.11668757,,,,10846,0,0,0,0.084362902,,,,0.043794949,,,,0.87184215,,,,0.12815785,,,,0.040567953,,,,36,1,210316,1,199102,199801,1,37,120,10101,101,177,0.079999998,0.99000001,0.24789123,0.23999999,0.09008766,0,749,,210316,13093,83,860,880,,CH,0,,3528,Food and drink,Food,Bread and cereals,Cakes,Iced Bun,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210317,FRUIT PIES 4-6 PACK,4393,594,0,0,3776,512,0,0,29634,3425,0,0,0.21053168,0.53929776,,,-0.15040864,-0.33287945,,,37803,4531,0,0,0.11620771,0.13109688,,,0.099886253,0.11299933,,,0.78390604,0.75590378,,,0.21609396,0.24409622,,,0.016321458,0.01809755,,,37,1,210317,1,199302,202001,1,61,384,10101,101,210,0.14,2.9400001,1.1001052,1,0.32671121,1010104,642,,210317,42220,323,165,168,,CK,0,,36390,Food and drink,Food,Bread and cereals,Cakes,Fruit pies,0,Food and non-alcoholic beverages,Unisex,,ND,Goods
210318,FROZN CAKE/GATEAU NO ICE-CREAM,1602,0,0,0,1606,0,0,0,11681,0,0,0,0.40852201,,,,-0.2802597,,,,14889,0,0,0,0.10759621,,,,0.10786486,,,,0.78453892,,,,0.21546108,,,,-0.000268653,,,,38,1,210318,1,199502,200601,1,85,216,10101,101,211,0.38999999,5.25,2.1629415,1.99,0.7429415,0,633,,210318,18229,131,668,677,,AM,0,,16152,Food and drink,Food,Bread and cereals,Cakes,Frozen Gataeu,0,Food and non-alcoholic beverages,Unisex,,ND,Goods
210319,DOUGHNUT-EACH,1867,216,53,25,986,105,41,23,27367,3764,437,274,0.15411314,0.14352024,0.29320282,0.14494151,-0.17110698,-0.17375022,-0.15024713,-0.1796609,30220,4085,531,322,0.061780278,0.052876376,0.099811673,0.077639751,0.0326274,0.025703795,0.077212803,0.071428575,0.90559232,0.9214198,0.82297552,0.8509317,0.094407678,0.078580171,0.17702448,0.14906833,0.029152878,0.02717258,0.02259887,0.006211177,39,1,210319,1,199802,202101,1,121,397,10101,101,183,0.07,1.8,0.32979283,0.28999999,0.20863938,1010104,491,,210319,35045,276,222,226,,CH,0,,33394,Food and drink,Food,Bread and cereals,Cakes,Doughnut,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
210320,WHOLE SPONGE CAKE NOT FROZEN,3011,546,109,57,2416,466,102,73,22219,3355,747,483,0.22447339,0.3125107,0.33629695,0.32874075,-0.20115797,-0.24868658,-0.25220284,-0.21418586,27646,4367,958,613,0.10891268,0.12502863,0.1137787,0.092985317,0.087390579,0.10670941,0.10647181,0.11908646,0.80369675,0.76826197,0.77974945,0.78792822,0.19630326,0.23173803,0.22025052,0.21207178,0.021522105,0.018319212,0.007306889,-0.026101142,40,1,210320,1,200002,202101,1,145,397,10101,101,163,0.44,5.9899998,1.3592523,1,0.66320693,1010104,1269,,210320,32167,252,258,261,,EN,0,,30112,Food and drink,Food,Bread and cereals,Cakes,Sponge cake,0,Food and non-alcoholic beverages,Unisex,3,ND,Goods
