date,CPIH,01FB,02AT,03CF,04HW,05FH,06HL,07TR,08CM,09RC,10ED,11RH,12MS
2005/2/1,0.224716232,0.71079019,0.456047055,-0.12002532,0.136200529,0.399872823,0.159216494,0.941470527,0.20908073,-0.47408761,0,0.269308454,0.054923595
2005/3/1,0.387275947,0.823402557,-0.487664025,0.749825096,0.261567838,1.638186181,0.080149613,0.748352661,-0.140236464,0.031620392,0,0.2672148,0.201275968
2005/4/1,0.417507392,-0.901401408,1.17193797,-0.348839109,0.947014166,-1.313392772,0.589962627,0.559826317,0.00685041,0.418072989,0,0.803608036,0.497918239
2005/5/1,0.284342222,0.634898388,0.395149854,0.036891596,0.17056908,0.809937828,0.19240466,0.931470393,-0.438396201,-0.24573767,0,0.315897936,0.145364684
2005/6/1,0.089471363,0.023675891,0.033328572,-0.325345834,0.205108359,0.281863188,0.098004159,0.103587908,0.21786992,-0.167961155,0,0.128393994,0.152411366
2005/7/1,0.065469745,-1.127819549,0.230049183,-4.031177288,0.221424066,-0.909276543,0.804434977,2.310173364,-0.814663951,-0.470062811,0,0.341495019,0.87925891
2005/8/1,0.295679307,0.204196592,-0.080728136,1.712586957,0.147718077,0.124854538,0.204753967,1.19008525,0.387605842,-0.464087039,0,0.320154966,0.175995211
2005/9/1,0.180648075,0.022486122,-0.152081617,1.673643692,0.241130749,0.65497161,-0.086449669,-0.872330759,-0.102272988,0.297453632,2.124777362,0.261474717,0.188832584
2005/10/1,0.175313373,-0.229025867,0.425207844,0.021539226,0.437597564,-0.777002646,0.268750246,-0.238335319,-0.258820011,0.07183392,2.554654876,0.314288771,0.438983657
2005/11/1,0.025000938,0.640772871,0.034757331,0.575636099,0.225489197,1.013407036,-0.030071649,-1.504312099,0.044978549,-0.199965134,0,0.065327236,0.21021877
2005/12/1,0.302435732,0.628297161,-0.458005622,-0.373051363,0.35590355,2.2524901,-0.631694589,0.335843273,-0.146402757,0.051375845,0,0.211841825,0.080592593
2006/1/1,-0.308999614,-0.283680053,0.786951831,-4.114797732,0.405304422,-4.841151549,0.637026508,0.573804242,1.399214962,-0.877048844,0,0.0784418,0.429875774
2006/2/1,0.288710302,0.594075975,-0.218814936,-0.092241379,0.189219533,0.653659259,0.167403416,0.150556663,0.108161035,0.766696368,0,0.350718708,0.115557861
2006/3/1,0.196904364,-0.651565143,0.313954406,0.698057691,0.342470065,1.864921825,-0.09009009,0.031648491,-0.072787653,-0.537744967,0,0.328311578,0.273249788
2006/4/1,0.628109453,-0.16605269,1.162242073,-0.075405734,1.316268273,-1.792287151,1.139556462,1.409230526,0.056906775,0.222256681,0,0.248066925,0.855102424
2006/5/1,0.458562512,1.431267035,0.141473501,0.764059204,0.520162489,0.815736613,0.439316217,0.574578166,-1.109050994,-0.228984012,0,0.538342064,0.145579055
2006/6/1,0.27683449,0.722071408,1.038594094,-0.523381984,0.39179932,0.967075689,-0.126072582,0.009047668,0.273758311,-0.18815648,0,0.124373224,0.507041598
2006/7/1,-0.033128428,0.155965688,-0.201281441,-4.615450423,0.328906998,-2.173128294,0.459844142,1.703392569,-0.21450858,-0.266194353,0,0.309893041,0.068267284
2006/8/1,0.368215627,0.423456773,0.387978815,2.311314409,0.236085627,0.949569496,0.39106575,0.336751681,-0.642609985,-0.019732264,0,0.149905494,0.418574534
2006/9/1,0.114950962,0.537290695,-0.019937427,2.13899993,0.252614622,1.569353738,0.149431013,-2.683705261,0.517181534,0.232678924,4.407185629,0.166601588,0.261382217
2006/10/1,0.158792202,0.531713389,0.185608443,0.267783576,0.418746196,-1.545105566,0.534343357,-1.319642369,0.817247373,-0.003109002,9.146593255,0.428805322,0.282521562
2006/11/1,0.273177395,0.901688985,-0.520578148,0.618879682,0.427909909,0.962569451,-0.032981112,-0.267721728,-0.11759736,0.146127618,0,0.245833765,-0.054970854
2006/12/1,0.46581207,0.224074692,-0.383242012,-1.291398334,0.28003428,3.439453549,0.093900288,1.569649044,-0.366924238,0.47499793,0,0.215545058,-0.119169025
2007/1/1,-0.555656437,-0.902279653,1.517234986,-4.179989485,0.332213917,-5.010966959,0.599637429,-0.727779297,-0.936177048,-0.868257614,0,0.168716595,0.259272431
2007/2/1,0.340856524,0.989726717,0.529640058,-0.12322471,0.097174735,1.31545009,0.076870731,0.615081967,-0.843109778,0.054027097,0,0.299578276,0.632773792
2007/3/1,0.417344042,0.54120901,0.43752744,1.004124565,0.083896639,3.444137329,-0.086885349,0.334988725,-0.066574008,-0.136033229,0,0.434565242,0.378641439
2007/4/1,0.384197173,0.248647648,1.333996563,1.024456788,0.67540057,-2.301679382,0.628891185,1.260133028,-0.849676258,0.08318689,0,0.629243886,-0.40553246
2007/5/1,0.2756114,0.435373432,-0.17254972,0.001765132,-0.014273819,1.153961495,0.386999812,1.62420137,-0.604703247,-0.253509127,0,0.285384508,-0.05800662
2007/6/1,0.220843285,0.555650426,0.281622983,-0.187100646,0.001189655,2.28159427,0.194625346,0.648891582,-0.432864496,-0.486432998,0,0.270659955,0.043245704
2007/7/1,-0.456281961,-1.668190725,-0.191679049,-4.050541133,0.093981608,-4.29908059,0.47316648,1.108797632,-1.409054635,-0.546379451,0,0.247225025,0.244573873
2007/8/1,0.350096246,0.571253969,0.153339983,1.434824679,0.147376928,0.548804865,0.232990457,0.545837985,2.485079856,0.483076534,0,0.14469777,-0.432350238
2007/9/1,0.079126254,1.309063049,0.084728127,1.558071081,0.022548717,1.871174514,0.239867455,-2.66872301,-0.523393571,0.179104478,4.348739937,0.241233305,0.190330742
2007/10/1,0.442037927,1.53988578,-0.326743996,-0.031309544,0.251539493,-1.269086565,0.402111703,0.913965546,-0.43134606,0.064822366,8.437739193,0.280761566,0.598346017
2007/11/1,0.251651838,0.960513644,-0.362086692,0.52616508,0.211851869,0.79543821,-0.185508243,0.252487187,0.042845411,-0.049107703,0,0.11873961,0.204670097
2007/12/1,0.528212998,0.843264694,-0.592211521,-0.78689692,0.224395314,2.65628714,0.273240858,1.767971031,-0.101119452,0.366920689,0,0.247184839,0.190710481
2008/1/1,-0.474550597,-0.269908937,1.0906848,-5.111434109,0.425396526,-3.993053546,0.479937154,-0.201920709,-0.402505537,-0.984251969,0,0.02117061,-0.074336881
2008/2/1,0.590963139,0.476780656,1.168206914,0.06146049,1.07600061,1.361454791,0.064744686,0.483616265,-1.536419724,0.203014716,0,0.331187669,0.314476042
2008/3/1,0.382992305,0.419136805,0.054426172,0.395940429,0.176456931,2.041520433,0.240499066,1.118505058,-0.138431834,-0.431450766,0,0.438057655,0.410121576
2008/4/1,0.785435876,1.29227144,3.031505903,-0.103536233,1.127566866,-1.241678423,0.437218366,0.463823019,0.313727398,0.51766492,0,1.161411486,0.678133008
2008/5/1,0.561994672,1.686609828,0.496568257,-0.050879557,0.229186959,1.388331405,0.143084068,1.676315249,-0.099399964,-0.002097755,0,0.372514534,0.178950527
2008/6/1,0.586738547,2.140527648,-0.105070355,-1.423467416,0.189790202,2.248433898,0.214319445,1.721186763,0.601846796,0.308376513,0,0.231196992,0.087651171
2008/7/1,0.039272761,0.797045333,-0.412195295,-3.247616406,0.245346966,-3.111156662,0.798656421,1.960830139,-0.729715712,-0.707922034,0,0.447973194,0.330343979
2008/8/1,0.546138925,1.28008132,0.304003425,1.411443765,0.75700658,0.829797487,0.107881331,0.087102024,0.150660964,0.401242694,0,0.085810974,0.172362359
2008/9/1,0.436375329,-0.298761772,-0.056916816,2.174442744,1.511676515,1.581824752,-0.029934742,-2.582159624,-0.217159218,0.572711253,2.201170242,0.451630822,0.169859811
2008/10/1,-0.153211146,0.396811462,-0.246305419,-0.566620879,0.309408007,-1.022445607,0.161696011,-2.290919777,0.034042967,-0.422394193,6.217739004,0.25004508,0.194897431
2008/11/1,-0.049240212,1.438731491,-0.745022479,0.032617663,0.132035905,0.684034179,0.552466368,-2.652599668,0.713443611,0.165484881,0,0.03357596,0.497835022
2008/12/1,-0.255487833,0.711461542,-0.184058784,-4.208224643,0.003324247,0.290178828,-0.915718244,0.74640699,-2.017764047,-0.860563601,0,-0.246940219,-0.492088313
2009/1/1,-0.558229288,-0.482749963,1.895843838,-4.717472268,0.021052865,-2.616682932,0.493296686,-2.162526832,1.039511282,-0.221490951,0,0.018025596,0.279130081
2009/2/1,0.71267687,1.639908257,1.587705532,0.786996175,0.066468738,2.466515752,0.242451749,0.931521276,-0.193817348,1.11731253,0,0.338820137,0.504104065
2009/3/1,0.129599046,-0.478393321,0.225457177,1.069630217,-0.347622,2.078059557,0.157272045,0.479473325,-0.223505991,0.081539636,0,0.22152505,0.307487651
2009/4/1,0.268025886,-0.448949051,0.04582315,0.20114083,0.184415758,-0.977297833,0.766092098,1.589793673,2.284133474,0.193237724,0,0.274800769,0.050003805
2009/5/1,0.424953449,0.94066735,1.578092687,0.346914826,-0.168551785,0.973283094,0.035416199,1.507721139,0.019147918,0.288776297,0,0.383666758,0.085833179
2009/6/1,0.179727224,-0.188411029,-0.67089334,-1.483396424,-0.069978229,0.981939528,0.205341232,1.433777693,-0.003589547,0.64241832,0,0.118695771,-0.132438828
2009/7/1,-0.04428346,-0.440832382,0.255863539,-3.187445982,0.01000389,-2.603463097,0.730176302,1.64397485,0.025127733,0.142536951,0,0.086545187,0.364146267
2009/8/1,0.32261729,-0.606273913,0.407513618,1.278879663,-0.034454398,1.469492555,0.406870024,1.549945932,-0.064597938,0.191841576,0,0.100684656,0.101807627
2009/9/1,0.024911113,-0.911531213,0.008199186,3.58747252,-0.095616112,1.529545994,0.22589923,-1.372858844,-0.335168781,0.227504349,1.839462022,0.002366668,0.229375169
2009/10/1,0.081506973,1.049027632,-0.157138172,-0.43982407,-0.150238713,-0.746575876,0.399660753,0.048759534,1.503723276,0.116061708,3.298272733,0.240211102,-0.486846508
2009/11/1,0.205863723,0.581813204,-0.609013398,0.590052518,-0.044582154,0.862049638,-0.1654767,0.623121642,-0.295815979,0.193895871,0,0.062564926,0.158375458
2009/12/1,0.386048087,0.961811108,-0.15146508,-1.341072653,-0.180638255,2.109474854,-0.414956997,2.16107754,0.058151955,0.019454456,0,-0.041290627,0.425637915
2010/1/1,-0.165294832,-0.212323766,3.661361944,-5.664449587,0.01899017,-2.985643225,1.130173658,-0.14787222,1.32960112,0.303020996,0,0.352885637,0.459423025
2010/2/1,0.287210677,1.120167519,-0.295334513,2.029390413,-0.271396183,1.051273421,-0.079413491,0.591234357,0.2657084,-0.024495045,0,0.531583342,0.045088083
2010/3/1,0.448113208,0.31173111,0.739189027,1.78958376,-0.014558649,1.554398392,0.061047248,1.151918366,0.103900349,0.252156603,0,0.409447714,0.179198008
2010/4/1,0.499781974,0.28967492,2.174805632,2.244251687,0.094084968,-1.548099315,0.0644634,1.332118613,2.877035033,0.005091546,0,0.583705188,0.754070266
2010/5/1,0.200253655,-0.139439145,-0.215184787,0.314901904,0.099591563,1.138243884,-0.026458983,0.70280464,-0.247123505,-0.126263912,0,0.289579762,0.179664909
2010/6/1,0.115470877,-0.076466155,-0.388427712,-2.128208835,0.024593646,0.688436031,0.30723557,0.34078413,1.054581406,0.452677834,0,0.204430482,0.576231257
2010/7/1,-0.159698348,0.990384509,-0.009129085,-4.929257974,0.092762305,-1.812372551,0.741072146,0.677083333,0.035985381,-0.278096359,0,0.187876762,-0.481134464
2010/8/1,0.428765023,0.141664836,-0.109559025,2.746673473,0.098259248,1.019535545,0.513567988,1.252371098,-0.792517733,0.153684875,0,0.088585168,0.38273961
2010/9/1,0.023227005,0.042768316,0.583649967,6.346668971,0.102624739,1.642498268,0.137082521,-3.389181019,-1.476453791,-0.108735417,2.996145025,0.262071978,0.306291653
2010/10/1,0.223369788,0.425308019,0.800945037,-0.648994516,0.093604787,-0.943181941,0.675423412,0.478173685,0.987935456,0.601239102,2.2204324,0.13986495,0.007370671
2010/11/1,0.325481326,1.566320293,-0.305211781,1.977080586,0.16699509,1.590941352,-0.205650327,-0.058116584,-0.300655977,-0.22651889,0,0.178593916,-0.032639137
2010/12/1,0.8039151,1.552911844,-0.878394089,-1.853541176,0.490147044,1.285496249,-0.16440886,3.615198095,-0.283286119,0.460147572,0,0.238843495,0.405489378
2011/1/1,0.122189372,-0.047621063,4.548179425,-5.880129921,0.327382927,-1.814631662,0.724139098,0.982655287,1.358596041,-0.160414859,0,1.304238776,-0.223429698
2011/2/1,0.597125516,1.035457539,-1.071998404,3.570304615,0.135596957,1.353162423,-0.188132006,0.840970577,1.343776135,0.232419487,0,0.504175201,0.582428327
2011/3/1,0.263212054,-1.294155865,0.530467214,1.117991597,0.270826682,1.743516465,0.604727872,1.161509026,-0.157241472,-0.413352287,0,0.218350391,0.174552904
2011/4/1,0.819973208,0.159245812,5.217772764,1.275568358,0.389771517,-0.76196665,0.843091335,2.743485635,0.817603038,0.250053149,0,0.579881789,0.143989983
2011/5/1,0.201450875,1.279360638,0.695668747,0.360150199,0.067808474,0.34747159,-0.143763962,-0.686315705,0.959429217,-0.135317997,0,0.474339036,0.603263248
2011/6/1,-0.05881661,0.950277862,-0.593857947,-1.886042268,0.079784909,0.468356962,0.039868876,0.244791877,-0.966772013,-0.901994095,0,0.187955377,0.015534865
2011/7/1,0.001070022,0.29960916,0.585505177,-3.473643741,0.182376132,-1.090531962,0.538015321,0.519540553,0.868726938,-0.009183673,0,0.148978668,0.314791037
2011/8/1,0.497555025,0.144705834,-0.515842029,3.694454013,0.279061655,2.031413834,0.388689467,0.922741632,0.112049741,-0.413303263,0,0.238011283,0.381931541
2011/9/1,0.571751027,0.201263314,0.759936256,4.36840794,1.333811636,1.154305289,0.307115201,-2.025735258,0.935994645,0.095300555,2.345234601,0.394644271,-0.019538079
2011/10/1,0.079399528,-0.867299115,-0.053113013,0.791756187,0.269258413,-0.615719314,0.153087446,-0.624835703,-0.13915161,0.6941103,2.667371122,-0.012044631,0.40729427
2011/11/1,0.149152686,0.591224114,0.278696268,1.148699325,0.189365572,1.01397049,0.080793964,-0.556527755,-0.142611422,-0.271460089,0,0.183976521,-0.006146093
2011/12/1,0.374966992,1.364528458,-1.519148335,-2.791328442,0.153768941,0.994592605,-0.186548846,2.193552348,1.296237749,0.292588439,0,0.10602947,0.276591168
2012/1/1,-0.371461644,-0.342399446,1.88458135,-4.825613489,0.16632726,-2.261087832,0.724637681,-0.654752966,-0.291661285,-0.044725901,0,-0.016378943,-0.09194275
2012/2/1,0.506986913,1.20456056,0.82275064,2.830417497,-0.053221497,1.558487284,0.115021105,0.608680755,0.567758649,-0.104746118,0,0.382237949,0.608403121
2012/3/1,0.266927289,-0.474876987,0.17927197,2.121811898,0.013844958,1.352054082,-0.021677162,0.734211449,0.551673804,-0.080423496,0,0.225205623,-0.020326856
2012/4/1,0.509375229,-0.126899688,2.950370104,0.192809801,0.44084762,-1.246491413,1.106859057,1.197199905,0.435501948,0.43708164,0,0.978040229,0.160614809
2012/5/1,-0.022941281,0.335440851,-0.074495463,-0.12127651,0.030745091,0.682559087,-0.046105679,-0.775262351,1.022392739,-0.427064313,0,0.42247162,0.028417741
2012/6/1,-0.306649283,-0.106374357,-0.525245679,-4.176576251,0.044513688,0.021248609,0.431233306,-0.50305497,-0.165167535,0.100856773,0,0.048171104,-0.252643114
2012/7/1,0.087883575,0.174436883,0.735820133,-2.591921583,0.202341226,-1.06726285,-0.021362272,0.95247574,0.360386942,0.13128702,0,0.208640945,0.108840493
2012/8/1,0.434850781,0.212604404,0.219809949,2.823230911,0.156471359,0.807804,0.018161811,1.280660935,0.075598488,-0.235803511,0,0.104637133,0.27129735
2012/9/1,0.350745725,-0.004041016,1.058397445,4.637181096,0.148837798,0.516300489,0.159154027,-1.213849763,-0.01259023,0.672405889,0.483738164,0.282651592,0.671848241
2012/10/1,0.428343255,0.498075388,0.377299692,1.182113415,0.076943347,-0.575205611,0.147170174,-0.120215995,0.19412382,0.370389111,19.14663233,-0.040416933,0.011072414
2012/11/1,0.145614524,1.090737278,-0.502284118,0.624148215,0.301217509,-0.08728749,0.050049517,-0.97275113,-0.207362413,-0.069569776,0,0.550105339,0.369375082
2012/12/1,0.383615889,1.250012431,-1.144480972,-1.442732358,0.79278409,1.233251049,0.101113311,0.675460269,-0.119638566,-0.054483816,0,0.033862792,0.069190967
2013/1/1,-0.378040763,0.067769309,4.355864184,-5.37641904,-0.016668577,-2.255827722,0.191389595,-0.681813684,0.988725794,-0.105998506,0,-0.021157081,-0.687422966
2013/2/1,0.560963537,0.69784561,-0.557403967,2.026920365,0.240692695,1.470150403,0.010612444,1.215563194,1.03626943,0.512364456,0,0.283564876,0.121081256
2013/3/1,0.296349467,-0.444461772,-0.494264361,2.343548537,0.050933433,0.774001639,0.224959942,0.612295122,-0.068993924,0.50170923,0,0.179364627,0.210628156
2013/4/1,0.193233751,0.70687292,2.278359407,-0.043338473,0.369858602,-1.299170699,1.115922542,-0.640856301,0.113351813,0.021008614,0,0.467619459,0.146828111
2013/5/1,0.197963224,0.027220937,0.456835454,1.170646124,0.021737105,1.046710339,-0.05235328,0.475618402,0.352022068,-0.271054211,0,0.334406088,-0.101423952
2013/6/1,-0.148688284,-0.532607639,-0.34000595,-1.871692397,0.064162268,-0.429849905,-0.045047405,0.108786201,0.032822196,-0.185539921,0,0.122241725,0.205064284
2013/7/1,-0.01835873,0.231576479,0.662075142,-3.166800394,0.200637074,-0.998887878,0.648765354,0.919272414,0.273770341,-0.468228769,0,0.213922717,0.128404474
2013/8/1,0.377443179,0.501077219,-0.078375716,1.941452261,0.081539128,1.740160536,0.208266081,1.006936024,-0.138045279,0.004038038,0,-0.051023596,0.059110537
2013/9/1,0.290656314,0.112519764,0.445184062,4.151576261,0.071159697,0.143536828,0.199519905,-1.438683096,0.060414299,0.602652884,1.917078083,0.459446789,0.331424223
2013/10/1,0.068906814,0.13370927,0.316579256,1.015539332,0.079353629,-0.361835841,-0.154527447,-1.546406821,0.308029227,0.171585105,8.195259498,0.211561197,-0.244503658
2013/11/1,0.071897278,0.015481823,-0.089414388,0.712923573,0.079290709,-0.063375181,-0.013503126,-0.570082543,-0.177516604,0.453771411,0,0.086929525,0.273114708
2013/12/1,0.356192384,0.375376102,-1.197119333,-0.924415443,0.887969708,1.72530072,0.081029701,1.075033346,0.391435434,-0.421806288,0,0.024815435,-0.225479143
2014/1/1,-0.474918074,0.141685381,3.077546062,-5.354202603,-0.021417426,-3.096211124,0.590622697,-0.617478482,0.517164149,-0.47967154,0,-0.167462631,-0.201989901
2014/2/1,0.414370238,0.51781555,-0.945941755,1.131833197,0.055085178,2.518125191,0.477772733,0.281424962,0.205598768,0.812026444,0,0.390366137,0.26552308
2014/3/1,0.193718281,-0.495997549,0.311019266,1.807253589,-0.018351617,0.275907407,0.163292972,-0.043478691,0.239541536,0.402243782,0,0.475488123,0.284806332
2014/4/1,0.338351543,-0.462864951,0.855252206,0.951451819,0.401770236,-0.892990176,0.685942787,1.929711828,-0.210736469,-0.135200962,0,0.161167799,-0.392614072
2014/5/1,-0.019068456,-1.166893858,1.466977531,-0.08269156,0.114767418,0.492112174,0.080448884,-0.651750124,-0.525427668,0.411129361,0,0.354613563,-0.131053732
2014/6/1,0.176667804,0.15944439,0.058969458,0.583308406,0.068984407,0.237370967,0.039683347,0.553521745,-0.077198899,-0.043621367,0,0.385019966,-0.086148175
2014/7/1,-0.231467564,-0.188489448,-0.692990835,-5.697149938,0.239251427,-1.538262539,0.140362297,1.277645094,0.068109504,-0.18646354,0,0.415081287,-0.463195043
2014/8/1,0.347504695,-0.229941292,0.978185241,2.605962493,0.146646844,0.990329133,0.49362653,0.801395732,-0.04266645,-0.10334274,0,-0.179327673,0.207493956
2014/9/1,0.044038313,-0.153974403,0.667761025,3.985369902,0.076750621,0.593373826,-0.228418957,-2.395534169,0.119923574,-0.084550193,1.915623469,0.166455214,0.305570633
2014/10/1,0.128055064,0.074650322,0.664338128,0.561592953,0.127146865,-1.100169104,-0.302892164,-1.077605105,0.037558114,0.443019702,7.886742143,0.339450192,-0.121254635
2014/11/1,-0.191836939,-0.228691453,-1.258911876,0.73285195,0.080625655,0.127735758,-0.264184685,-1.202612062,-0.264837495,-0.223010744,0,-0.02928583,-0.154511433
2014/12/1,0.019020352,0.302013753,-0.207599141,-1.055293488,0.069483606,1.636347199,0.171156119,-0.176456514,0.601281921,-0.204635084,0,-0.030304561,-0.087424006
2015/1/1,-0.671591,-0.651248553,1.368945536,-3.696058193,0.075473217,-2.497529156,0.657011513,-2.037331096,0,-0.918764496,0,-0.10912949,-0.073419962
2015/2/1,0.224705515,-0.265563607,-0.431465983,1.349392671,0.050277532,1.447497795,0.121248863,0.373122916,0.874788888,-0.050232072,0,0.232659296,0.25262946
2015/3/1,0.176948444,-0.173224449,-0.121655724,-0.06143496,-0.068343082,0.445639032,0.459178525,0.767847893,0.219557676,0.438243808,0,0.235146891,0.232917696
2015/4/1,0.257928543,-0.362915221,0.458022951,0.72054096,0.313788595,-1.216588578,0.650961877,1.127876387,-0.052018206,0.189143749,0,0.251711639,-0.006009736
2015/5/1,0.166171156,-0.055730266,0.721479032,0.539291217,0.092237974,0.572987996,0.327368179,0.602001355,-0.254221172,-0.139841979,0,0.199859395,-0.212356759
2015/6/1,0.057963483,-0.278806707,0.149231458,-0.414987312,0.091151311,0.354450152,-0.654589588,0.227867163,-0.219749345,-0.064017285,0,0.431997915,0.188717125
2015/7/1,-0.094885189,-0.69397292,-1.02120896,-3.348722868,0.167125344,-1.496602712,0.931275848,1.227685191,0.293644409,0.177161217,0,0.103792415,0.044084643
2015/8/1,0.238937876,0.028154002,1.062858175,1.515762482,0.135874995,1.711791101,-0.124016549,0.145496446,-0.22560462,-0.349699259,0,-0.004984846,0.39258102
2015/9/1,-0.067820276,0.056292156,0.02085485,2.792744161,0.010974977,0.73095193,0.032781023,-2.60635549,0.414041223,0.022058234,1.161813117,0.182454461,0.034914808
2015/10/1,0.127748336,-0.412911782,-0.421974443,1.979687887,0.139666198,-1.030143053,-0.664342956,-1.060229867,0.631511524,0.845045009,3.573574175,0.14032364,0.109693954
2015/11/1,0.007974084,0.079696548,-0.149563275,-0.116592015,0.170354357,-0.175808369,-0.211932182,-0.668859094,0.594728991,-0.014910389,0,0.199755523,0.308798773
2015/12/1,0.095681381,-0.238899249,-1.291166544,-1.308327578,0.082545997,1.065714028,-0.015027049,1.83672222,0.387550915,-0.296263894,0,-0.157700547,-0.219465933
2016/1/1,-0.564577961,-0.304138712,2.331839472,-3.080092255,0.141106794,-2.333709578,1.378688442,-2.38478698,-0.464841442,-0.755823229,0,-0.238414543,0.249805928
2016/2/1,0.217299874,0.101351009,-0.557565692,1.283394181,0.053584718,1.681856429,0,-0.035866903,0.774725927,-0.094443886,0,0.503858601,0.018862492
2016/3/1,0.309755293,-0.72190104,-0.299234516,1.022139666,0.028761567,0.719840479,0.199642225,1.577684832,-0.455567447,0.360030572,0,0.509258801,-0.029777266
2016/4/1,0.192252139,-0.084647235,0.819631266,-0.32997724,0.38469928,-1.495713805,0.883777359,-0.079727916,0.205154507,0.814678237,0,0.41598896,0.015885939
2016/5/1,0.188900599,-0.397056272,0.389670758,-0.210408751,0.188649428,0.447186743,0.232696839,0.878716871,0.906540676,-0.416472015,0,0.506542845,0.097285921
2016/6/1,0.177628706,-0.420159456,-0.340869908,-0.65254322,0.133087532,-0.338148785,0.129734581,1.027253249,0.598930899,0.643789675,0,0.15334577,0.039669946
2016/7/1,-0.022783331,-0.279916025,0.286677409,-3.379703672,0.140786831,-1.657331004,0.010716025,1.548006026,0.287016387,-0.083306061,0,0.436902672,-0.107066381
2016/8/1,0.292287571,0.429308566,0.686059005,0.971298292,0.162217962,1.389243317,0.124682206,0.803193254,0.225281844,-0.265015037,0,-0.344700353,0.281846691
2016/9/1,0.235124428,-0.106868346,0.338734152,5.143829261,0.119748724,0.395658827,0.258782555,-2.143500276,-0.093576052,0.077625843,2.227356657,0.725887385,0.429498852
2016/10/1,0.126156848,-0.504052998,-0.071225766,0.263779798,0.295092253,0.513432477,-1.020814128,0.032649023,0.137115931,0.222752586,1.997257554,-0.129621389,0.036459668
2016/11/1,0.20277786,0.378404086,-0.530180242,1.443549018,0.091883913,0.516795866,0.082350519,-0.331328876,0.106071126,0.466343864,0,0.194684437,0.197992494
2016/12/1,0.400805541,0.804424852,-0.545766871,-0.989163549,0.183599129,0.864507548,0.160647291,2.789437647,-0.511491706,-0.040492227,0,0.05316835,-0.235941801
2017/1/1,-0.402140837,0.294270913,2.314472113,-4.222088064,0.173514646,-2.528979945,0.865517208,-0.760735249,-0.116185626,-0.727179315,0,-0.098550725,0.091643674
2017/2/1,0.60319082,0.809926954,-0.185213768,1.203716883,0.077849031,2.385615636,0.337418554,1.148877388,0.939290249,0.550374713,0,0.721483975,0.291416026
2017/3/1,0.318340722,0.352696257,1.711574146,2.039258232,0.077788474,0.708968101,0.036720652,-0.495301846,0.121960588,0.343462338,0,0.246773698,0.631202819
2017/4/1,0.480862828,0.204428958,0.348716779,1.107545089,0.504260467,-0.960502869,0.953420529,1.583189963,-0.887213574,0.267319017,0,0.590990508,-0.063407211
2017/5/1,0.297405692,0.145722785,0.820944986,0.478086874,0.266816187,1.166549682,0.325330833,-0.73358706,0.602899336,0.875570597,0,0.534194138,0.105420364
2017/6/1,0.000965876,-0.167588235,-0.180320633,-1.031087681,0.026996278,0.469056902,0.114450305,0.090099589,0.657964351,-0.111178295,0,0.284147416,0.101409
2017/7/1,-0.027044256,-0.055286383,0.288846027,-2.940427699,0.194706302,-1.173976054,0.321999829,1.04095841,-0.373658509,-0.161095056,0,0.291842575,0.052601331
2017/8/1,0.479199273,0.065374596,0.110702492,2.372761665,0.142378882,1.841426687,0.031336948,0.984740783,1.651798561,0.102680449,0,0.053678382,0.296943912
2017/9/1,0.298071191,0.782977526,0.137756536,3.850133528,0.109514294,0.215506828,0.01898614,-1.339289904,-0.30762843,0.782501661,0.890067404,0.337898254,-0.059212953
2017/10/1,0.08148631,0.373986497,-0.040240696,0.150876793,0.132424911,-0.391513983,0.005694761,-0.166473241,-0.184578687,0.541850434,1.893086558,-0.111628081,-0.475926843
2017/11/1,0.255754476,0.490829243,-0.396015504,1.208985911,0.058458236,0.271070924,0.025624964,0.093380468,0.26078463,0.719216382,0,0.297694511,-0.137605278
2017/12/1,0.30191852,0.727704172,0.482183643,-0.925865249,0.066086257,1.362311005,0.094882962,2.259031843,-1.299585722,-0.388628314,0,-0.119847943,-0.016613568
2018/1/1,-0.415317203,-0.071655738,2.256229888,-3.876972503,0.087099676,-2.615611754,0.572549837,-1.10782178,0.052706225,-0.175853321,0,-0.080619457,0.028345502
2018/2/1,0.358700643,0.074653989,0.062204984,1.66130919,0.040164867,2.533279864,0.066919894,0.545995406,-0.517206701,0.241622626,0,0.100386535,0.31659794
2018/3/1,0.136295619,0.459368467,-0.479046296,0.680739143,0.082209328,-0.107794599,0.121505538,-0.331435848,0.041399097,0.633810932,0,0.337410375,-0.19383998
2018/4/1,0.439740344,-0.123110594,0.81480801,0.366880841,0.551114168,-0.818404064,0.981213016,1.019219569,0.4725243,0.375982899,0,0.759422727,0.023423089
2018/5/1,0.321253933,-0.282720772,0.869272053,0.220089375,0.076942075,0.634514101,-0.040991243,1.502710645,0.292142796,0.129294773,0,0.376385953,0.060495477
2018/6/1,0.00661232,-0.440489738,-0.126466789,-2.137817116,0.237292962,0.287988672,0.157508202,0.777793047,0.660898134,-0.42821063,0,0.302935146,-0.083862349
2018/7/1,-0.010390101,0.252258999,-0.249635948,-3.649969754,0.222527342,-1.819326649,0.108872656,1.329951638,0.509497334,0.544478454,0,0.177713118,-0.75051482
2018/8/1,0.60552244,0.15333353,0.645600036,3.083450629,0.118102797,1.211714863,0.257478017,1.317878834,0.384197857,0.588000986,0,0.117652466,0.575255177
